MoyoriSearchMemoryFile
# ファイル名(20文字まで) UTF-8で書いてね
駅コード調査用
# グループコード,駅名,色コード [インポート時はグループコード, 色コードのみ利用]
1121458,新屋,1
1121459,羽後牛島,1
1121502,出戸浜,1
1121503,上二田,1
1121504,二田,1
1121505,天王,1
1121506,船越,1
1121507,脇本,1
1121508,羽立,1
1121509,男鹿,1
1121602,笹木野,1
1121603,庭坂,1
1121604,赤岩,1
1121605,板谷,1
1121606,峠,1
1121607,大沢,1
1121608,関根,1
1121609,米沢,1
1121610,置賜,1
1121611,高畠,1
1121612,赤湯,1
1121613,中川,1
1121614,羽前中山,1
1121615,かみのやま温泉,1
1121616,茂吉記念館前,1
1121617,蔵王,1
1121618,山形,1
1121619,北山形,1
1121620,羽前千歳,1
1121621,南出羽,1
1121622,漆山,1
1121623,高擶,1
1121624,天童,1
1121625,乱川,1
1121626,神町,1
1121627,さくらんぼ東根,1
1121628,東根,1
1121629,村山,1
1121630,袖崎,1
1121631,大石田,1
1121632,北大石田,1
1121633,芦沢,1
1121634,舟形,1
1121636,天童南,1
1121702,東照宮,1
1121703,北仙台,1
1121704,北山,1
1121705,国見,1
1121706,葛岡,1
1121707,陸前落合,1
1121708,愛子,1
1121709,陸前白沢,1
1121710,熊ケ根,1
1121712,作並,1
1121714,奥新川,1
1121715,面白山高原,1
1121716,山寺,1
1121717,高瀬,1
1121718,楯山,1
1121722,東北福祉大前,1
1121803,東金井,1
1121804,羽前山辺,1
1121805,羽前金沢,1
1121806,羽前長崎,1
1121807,南寒河江,1
1121808,寒河江,1
1121809,西寒河江,1
1121810,羽前高松,1
1121811,柴橋,1
1121812,左沢,1
1121902,南米沢,1
1121903,西米沢,1
1121904,成島,1
1121905,中郡,1
1121906,羽前小松,1
1121907,犬川,1
1121908,今泉,1
1121909,萩生,1
1121910,羽前椿,1
1121911,手ノ子,1
1121912,羽前沼沢,1
1121913,伊佐領,1
1121914,羽前松岡,1
1121915,小国,1
1121916,越後金丸,1
1121917,越後片貝,1
1121918,越後下関,1
1121919,越後大島,1
1122002,升形,1
1122003,羽前前波,1
1122004,津谷,1
1122005,古口,1
1122006,高屋,1
1122007,清川,1
1122008,狩川,1
1122009,南野,1
1122102,北浦,1
1122103,陸前谷地,1
1122104,古川,1
1122105,塚目,1
1122106,西古川,1
1122107,東大崎,1
1122108,西大崎,1
1122109,岩出山,1
1122110,有備館,1
1122111,上野目,1
1122112,池月,1
1122113,川渡温泉,1
1122114,鳴子御殿湯,1
1122115,鳴子温泉,1
1122116,中山平温泉,1
1122117,堺田,1
1122118,赤倉温泉,1
1122119,立小路,1
1122120,最上,1
1122121,大堀,1
1122122,鵜杉,1
1122123,瀬見温泉,1
1122124,東長沢,1
1122125,長沢,1
1122126,南新庄,1
1122201,あおば通,1
1122203,榴ケ岡,1
1122204,宮城野原,1
